date,average_price,total_volume,4046,4225,4770,total_bags,small_bags,large_bags,xlarge_bags,type,year,geography
2020-08-16,1.92,7680.33,1447.07,1392.72,5.77,4834.77,2904.44,1930.33,0.0,organic,2020,St. Louis
2017-08-13,1.44,9150.32,833.85,36.67,0.0,8279.8,8273.14,6.66,0.0,organic,2017,Pittsburgh
2016-07-31,1.25,1716384.76,658829.43,526275.28,7471.62,523808.43,471473.75,17633.77,34700.91,conventional,2016,Plains
2017-01-29,1.63,12400.14,210.3,5718.04,367.53,6104.27,5464.33,639.94,0.0,organic,2017,Raleigh/Greensboro
2015-03-15,0.72,1211158.55,726176.09,368421.28,14065.99,102495.19,90708.11,11780.0,7.08,conventional,2015,Dallas/Ft. Worth
2020-03-01,1.5,39176.25,352.16,5109.86,0.0,33693.36,11880.11,21813.25,0.0,organic,2020,Detroit
2018-08-12,1.64,1387186.89,143014.46,300616.1,2028.02,941458.73,728207.97,213199.11,51.65,organic,2018,Total U.S.
2018-03-18,0.99,396324.57,73274.02,93954.85,5330.38,223765.32,218181.7,5583.62,0.0,conventional,2018,Charlotte
2015-02-08,1.17,150139.38,31509.41,35566.91,31778.73,51284.33,41921.3,9363.03,0.0,conventional,2015,Charlotte
2019-08-11,1.05,6762745.46,2407592.59,737006.2,129790.02,3488356.65,2417505.13,997123.84,73727.68,conventional,2019,South Central
2015-02-22,1.71,8720.44,2209.31,3488.67,0.0,3022.46,3017.22,5.24,0.0,organic,2015,West Tex/New Mexico
2015-04-19,0.99,89694.96,56843.62,21630.9,3260.22,7960.22,7953.8,0.0,6.42,conventional,2015,Boise
2017-06-18,1.35,1993421.09,812644.07,464271.97,7538.35,708966.7,653169.34,34954.01,20843.35,conventional,2017,Plains
2019-03-03,1.18,95752.83,23604.12,26601.3,52.53,45494.88,19343.81,24239.56,1911.51,conventional,2019,Spokane
2016-12-25,0.93,166486.05,63236.61,18070.01,66.44,85112.99,67429.01,16683.98,1000.0,conventional,2016,Nashville
2015-03-08,0.72,1042159.49,824092.39,143842.58,5737.48,68487.04,68487.04,0.0,0.0,conventional,2015,Phoenix/Tucson
2019-12-29,0.95,698700.01,53756.79,127580.28,3295.66,514067.28,277169.01,212501.18,24397.09,conventional,2019,Portland
2016-08-07,1.11,311533.3,144862.85,57549.16,7063.01,102058.28,64258.99,37604.85,194.44,conventional,2016,Las Vegas
2016-12-04,1.27,80731.39,22112.25,22668.13,1314.12,34636.89,30145.94,4345.12,145.83,conventional,2016,Pittsburgh
2020-05-10,1.54,74189.0,11896.0,4003.0,34.0,58257.0,47000.0,11258.0,0.0,organic,2020,Plains
2017-02-26,1.23,369337.81,209754.73,61504.6,54.62,98023.86,60609.67,37414.19,0.0,conventional,2017,Tampa
2016-02-28,0.82,569349.05,248401.81,134264.79,46.83,186635.62,67866.87,118768.75,0.0,conventional,2016,Tampa
2018-01-01,1.36,25590.34,9524.47,114.02,0.0,15951.85,15635.18,316.67,0.0,organic,2018,Houston
2016-03-27,1.08,2911903.46,558314.44,1535010.34,90880.43,727698.25,630763.15,94069.91,2865.19,conventional,2016,Midsouth
2018-01-21,1.1,639421.29,288131.95,56731.74,1612.56,292945.04,158655.8,128969.24,5320.0,conventional,2018,Atlanta
2018-01-07,1.2,484007.91,317536.23,44226.34,1046.81,121198.53,68969.54,52215.66,13.33,conventional,2018,Tampa
2020-05-17,1.22,251389.17,104165.42,16227.54,208.4,130787.81,110924.3,19860.18,3.33,conventional,2020,Jacksonville
2020-10-11,1.72,87155.72,9181.0,10818.17,814.97,66341.58,64057.41,2241.51,42.66,organic,2020,New York
2015-01-11,1.87,761.86,29.06,539.72,0.0,193.08,190.0,3.08,0.0,organic,2015,Grand Rapids
2019-12-08,1.53,20392.91,855.77,1378.25,0.0,18158.89,18123.32,35.57,0.0,organic,2019,San Diego
2017-05-14,1.57,4270.28,44.12,450.74,0.0,3775.42,3775.42,0.0,0.0,organic,2017,Albany
2016-10-02,1.16,140030.37,51859.03,14340.74,35.83,73794.77,41062.22,32732.55,0.0,conventional,2016,St. Louis
2018-08-26,1.2,428712.87,221348.37,52833.91,2752.13,151778.46,97437.25,50254.54,4086.67,conventional,2018,South Carolina
2018-09-30,1.95,3915.54,0.0,983.74,0.0,2931.8,1206.66,1722.14,3.0,organic,2018,Boise
2018-02-11,1.36,5194.01,43.62,1629.27,0.0,3521.12,3117.67,403.45,0.0,organic,2018,Nashville
2017-09-03,2.11,70419.78,10621.24,27740.88,0.0,32057.66,32041.66,16.0,0.0,organic,2017,Los Angeles
2015-05-31,1.56,2305.49,78.89,953.08,0.0,1273.52,952.55,320.97,0.0,organic,2015,Indianapolis
2018-11-11,1.55,245444.79,17544.88,37298.52,27.03,190574.36,169499.96,21074.4,0.0,organic,2018,Northeast
2015-05-10,0.98,325085.14,148053.33,117101.65,4266.19,55663.97,36501.34,19162.63,0.0,conventional,2015,Las Vegas
2017-06-18,1.43,201837.88,45497.3,78803.31,6332.43,71204.84,62169.32,3515.52,5520.0,conventional,2017,Charlotte
2020-06-28,1.0,140591.8,38035.25,11127.2,47.21,91382.14,74256.6,16182.21,943.33,conventional,2020,Louisville
2018-05-13,1.39,93423.91,4596.03,20598.33,2.38,68227.17,50511.18,17715.99,0.0,organic,2018,Plains
2020-08-30,1.54,22754.53,652.18,4156.45,34.13,17911.77,16948.41,963.36,0.0,organic,2020,Raleigh/Greensboro
2016-01-17,0.95,181360.74,98888.27,30227.7,6427.63,45817.14,32109.79,13707.35,0.0,conventional,2016,Nashville
2015-06-07,1.07,122743.06,656.71,99220.82,90.32,22775.21,22314.99,460.22,0.0,conventional,2015,Albany
2019-03-24,1.65,13872.32,7013.4,2120.39,0.0,4738.53,2263.33,2475.2,0.0,organic,2019,St. Louis
2020-01-19,0.95,482966.65,153919.05,59788.23,4956.27,264303.1,194915.14,69374.63,13.33,conventional,2020,Raleigh/Greensboro
2017-01-15,0.7,1389716.89,750093.63,313392.54,2775.58,323455.14,319826.47,3521.23,107.44,conventional,2017,Dallas/Ft. Worth
2020-05-10,1.56,2388687.0,167266.0,223077.0,4442.0,1993895.0,1087768.0,906107.0,20.0,organic,2020,Total U.S.
2018-07-08,1.37,130435.33,16058.73,96342.48,15.6,18018.52,13342.79,4277.95,397.78,conventional,2018,Albany
2019-12-22,1.09,75058.95,3277.09,42043.81,50.0,29688.05,9821.5,18648.77,1217.78,conventional,2019,Syracuse
2020-03-15,1.09,1229956.2,529842.7,48237.29,366.09,651510.12,197982.14,453468.09,59.89,conventional,2020,Miami/Ft. Lauderdale
2020-11-22,0.84,925792.07,452874.65,37327.63,116.07,435473.72,374589.96,60124.87,758.89,conventional,2020,Miami/Ft. Lauderdale
2020-04-26,1.17,673964.34,292791.24,22502.91,242.3,358413.47,306820.08,51564.5,28.89,conventional,2020,Tampa
2018-08-19,1.94,96410.82,14586.94,13727.58,1025.13,67071.17,67064.5,6.67,0.0,organic,2018,New York
2017-02-26,1.08,499261.3,163501.3,282428.66,6156.19,47175.15,45582.62,242.71,1349.82,conventional,2017,Sacramento
2019-09-22,1.28,96394.18,5051.95,80074.47,154.61,11113.15,6874.1,3423.49,815.56,conventional,2019,Albany
2018-09-09,1.37,268858.28,82568.05,75740.05,6771.99,103778.19,88435.73,15342.46,0.0,conventional,2018,Charlotte
2019-06-23,2.36,13342.34,613.45,6967.91,7.21,5753.77,5753.77,0.0,0.0,organic,2019,Hartford/Springfield
2019-10-27,1.35,14028.91,256.74,310.48,0.0,13461.69,13156.54,305.15,0.0,organic,2019,Harrisburg/Scranton
2017-10-29,1.63,16675.63,215.06,156.06,20.15,16284.36,16284.36,0.0,0.0,organic,2017,Harrisburg/Scranton
2019-06-30,1.7,88092.04,30426.7,7014.61,9422.66,41228.07,18686.08,22054.63,487.36,conventional,2019,Boise
2017-02-12,0.99,153045.63,60850.47,12420.08,163.12,79611.96,79283.25,98.15,230.56,conventional,2017,St. Louis
2016-11-13,0.98,11863.79,349.22,3637.6,0.0,7876.97,767.22,7109.75,0.0,organic,2016,Nashville
2015-03-01,1.33,6110.51,70.22,4546.72,0.0,1493.57,873.33,620.24,0.0,organic,2015,Roanoke
2020-08-02,1.48,13600.17,23.29,1575.31,0.0,12001.57,3005.42,8996.15,0.0,organic,2020,Roanoke
2019-12-15,0.9,207144.33,83213.45,5417.09,547.34,117966.45,35351.24,82612.23,2.98,conventional,2019,Jacksonville
2018-01-07,1.19,5756632.36,2350838.88,1704810.36,135053.06,1565930.06,1465321.32,25951.12,74657.62,conventional,2018,California
2019-10-13,1.17,529422.5,78438.87,79206.13,14769.34,357008.16,195652.39,142085.89,19269.88,conventional,2019,San Diego
2018-07-15,1.44,19412.99,66.26,4151.12,49.3,15146.31,12852.77,2293.54,0.0,organic,2018,Richmond/Norfolk
2018-10-21,1.14,97388.25,20981.66,16636.95,236.16,59533.48,36436.72,22530.1,566.66,conventional,2018,Louisville
2019-06-23,1.29,170216.82,7681.33,73055.83,246.73,89232.93,72322.11,13799.76,3111.06,conventional,2019,Buffalo/Rochester
2016-04-17,1.59,12779.06,0.0,634.43,0.0,12144.63,10973.33,1171.3,0.0,organic,2016,Boston
2016-06-12,0.84,1272166.49,695737.15,219368.82,87625.31,269435.21,251773.31,12923.71,4738.19,conventional,2016,Dallas/Ft. Worth
2017-12-10,1.42,35195.1,2456.22,5456.26,13.45,27269.17,1496.88,25762.95,9.34,organic,2017,Portland
2017-07-30,1.88,71035.9,3407.72,17677.84,285.56,49664.78,49656.41,8.37,0.0,organic,2017,New York
2015-06-07,1.17,427216.77,2096.21,314308.78,37.43,110774.35,110774.35,0.0,0.0,conventional,2015,Northern New England
2018-09-23,1.26,6192.92,64.83,304.59,0.0,5823.5,5796.83,26.67,0.0,organic,2018,Syracuse
2019-01-27,1.64,23577.21,2156.17,12252.98,0.0,9168.06,9024.8,143.26,0.0,organic,2019,Hartford/Springfield
2018-08-26,1.92,9630.05,2308.59,3249.23,0.0,4072.23,4048.89,23.34,0.0,organic,2018,Sacramento
2020-08-16,1.45,4308.48,128.35,5.23,0.0,4174.9,3199.34,975.56,0.0,organic,2020,Tampa
2017-09-24,1.75,1760610.46,768658.64,337637.65,79407.42,574906.75,529354.38,16258.82,29293.55,conventional,2017,Los Angeles
2017-02-19,1.37,369284.51,29184.0,205018.24,1022.62,134059.65,125901.76,7863.07,294.82,conventional,2017,Philadelphia
2020-07-26,1.06,209462.71,29858.43,60293.85,3067.37,116243.06,92805.71,19327.36,4109.99,conventional,2020,Buffalo/Rochester
2017-10-29,1.43,11438.37,1095.47,26.46,0.0,10316.44,10309.77,6.67,0.0,organic,2017,Pittsburgh
2017-10-29,1.36,121815.11,11383.36,53894.54,38.11,56499.1,15584.79,40914.31,0.0,conventional,2017,Buffalo/Rochester
2019-02-17,1.23,14837.17,1153.53,23.87,0.0,13659.77,13659.77,0.0,0.0,organic,2019,Pittsburgh
2015-06-14,0.62,1533409.28,924661.29,439063.48,4700.1,164984.41,85200.08,79784.33,0.0,conventional,2015,Houston
2018-09-23,1.19,252304.44,60135.65,60104.58,2895.03,129169.18,100600.22,24678.96,3890.0,conventional,2018,Richmond/Norfolk
2018-04-01,1.62,25269.8,13.92,272.25,0.0,24983.63,24983.63,0.0,0.0,organic,2018,Northern New England
2019-06-09,1.06,565917.68,169065.24,44821.99,49693.63,302336.82,264205.86,30364.12,7766.84,conventional,2019,Detroit
2018-09-02,1.49,76257.87,38925.06,2072.91,8133.09,27126.81,19112.01,7986.66,28.14,conventional,2018,Boise
2019-10-13,1.1,231576.36,90627.94,8829.48,597.81,131521.13,35765.39,94555.98,1199.76,conventional,2019,Jacksonville
2017-09-17,2.13,28047.95,123.84,20717.47,0.0,7206.64,7206.64,0.0,0.0,organic,2017,Chicago
2019-12-29,1.76,18821.28,2392.42,739.52,0.0,15689.34,15509.38,179.96,0.0,organic,2019,Phoenix/Tucson
2018-07-01,1.21,28868.61,52.71,3912.57,61.18,24842.15,23259.46,1582.69,0.0,organic,2018,Richmond/Norfolk
2018-07-22,1.19,3573497.39,924317.17,1141666.42,31775.64,1475738.16,1183336.93,276030.03,16371.2,conventional,2018,Midsouth
2018-02-11,1.4,128955.64,20164.54,3290.73,0.0,105500.37,93391.83,12108.54,0.0,organic,2018,South Central
2015-07-12,1.19,153112.84,4663.59,66045.81,9833.58,72569.86,66368.31,4901.72,1299.83,conventional,2015,Grand Rapids
2018-03-25,1.14,3911075.35,967164.69,1347066.73,25014.31,1571829.62,1390840.94,164970.47,16018.21,conventional,2018,Midsouth
2015-09-20,1.87,3201.26,69.37,2727.16,345.61,59.12,26.67,32.45,0.0,organic,2015,Richmond/Norfolk
2015-02-08,0.95,766576.39,153584.14,466313.49,5420.92,141257.84,92800.41,48427.25,30.18,conventional,2015,Denver
2018-10-21,1.26,597571.53,359068.52,37336.36,4141.51,197025.14,111633.32,80304.04,5087.78,conventional,2018,Miami/Ft. Lauderdale
2020-06-21,1.11,623810.27,261692.92,16215.51,131.87,345769.97,258155.52,83018.9,4595.55,conventional,2020,Orlando
2016-12-04,2.15,13989.25,947.03,6090.79,266.84,6684.59,6684.59,0.0,0.0,organic,2016,Baltimore/Washington
2020-11-29,1.58,41380.86,667.84,5819.55,0.0,34893.47,6828.06,28065.41,0.0,organic,2020,Portland
2017-08-20,1.61,74620.33,1553.71,59028.13,130.14,13908.35,8599.25,4155.77,1153.33,conventional,2017,Albany
2015-10-04,1.12,59496.33,35154.43,10821.85,7551.63,5968.42,5462.15,504.65,1.62,conventional,2015,Boise
2017-08-20,1.56,88644.49,2852.34,35594.01,148.97,50049.17,24106.1,25489.74,453.33,conventional,2017,Louisville
2017-03-26,1.02,7706.59,107.76,1489.93,0.0,6108.9,1398.21,4710.69,0.0,organic,2017,Indianapolis
2020-04-12,1.45,157704.74,2577.11,12705.03,37.83,142384.77,73665.56,68719.21,0.0,organic,2020,Southeast
2018-07-08,1.32,830387.65,529321.77,56075.08,2095.76,242895.04,119460.24,123361.47,73.33,conventional,2018,Miami/Ft. Lauderdale
2016-11-13,1.94,8516.76,177.79,2996.77,615.32,4726.88,4083.07,643.81,0.0,organic,2016,Charlotte
2015-07-05,1.49,2117.32,0.0,1260.34,0.0,856.98,246.67,610.31,0.0,organic,2015,Louisville
2015-02-08,1.91,3098.29,15.18,948.71,0.0,2134.4,2134.4,0.0,0.0,organic,2015,Boston
2020-08-30,1.69,6901.15,16.07,590.65,0.0,6294.43,1838.89,4455.54,0.0,organic,2020,Boise
2016-11-20,1.22,120110.49,31129.0,2922.52,0.0,86058.97,83113.68,2945.29,0.0,organic,2016,South Central
2016-10-16,1.53,9213.3,968.87,133.4,0.0,8111.03,7685.88,425.15,0.0,organic,2016,Pittsburgh
2018-04-01,1.46,92822.06,1598.82,34839.11,34.11,56350.02,25538.36,30805.6,6.06,organic,2018,Seattle
2017-02-12,1.14,765983.21,265975.96,394642.91,22683.76,82680.58,76702.05,1053.53,4925.0,conventional,2017,San Francisco
2018-05-20,1.62,25922.24,2254.1,4889.3,0.0,18778.84,18078.5,700.34,0.0,organic,2018,West Tex/New Mexico
2018-09-23,1.56,15937.83,714.4,3405.82,0.0,11788.9,7853.52,3935.38,0.0,organic,2018,Detroit
2018-02-18,1.88,88854.41,9009.79,35316.2,0.0,44528.42,44519.43,8.99,0.0,organic,2018,Los Angeles
2019-03-17,1.32,50845.22,1021.28,4856.08,39.88,44927.98,43861.71,1066.27,0.0,organic,2019,Baltimore/Washington
2019-12-08,1.2,453476.13,8630.98,359853.29,266.2,84725.66,38998.36,45611.68,115.62,conventional,2019,Northern New England
2015-05-17,1.85,5578.04,293.24,1605.75,11.3,3667.75,3667.75,0.0,0.0,organic,2015,Philadelphia
2016-12-11,1.2,128166.44,1044.89,60598.79,2268.01,64254.75,58703.61,5538.87,12.27,conventional,2016,Grand Rapids
2020-05-17,1.57,23674.0,880.0,2041.0,0.0,20738.0,7085.0,13653.0,0.0,organic,2020,Detroit
2016-10-23,1.85,584275.61,56864.06,336433.69,27036.54,163941.32,163070.93,382.89,487.5,conventional,2016,Baltimore/Washington
2016-08-21,1.34,413497.16,95074.76,197872.17,4669.14,115881.09,114415.93,30.16,1435.0,conventional,2016,Northern New England
2016-10-30,2.16,96943.41,42763.18,39555.64,60.88,14563.71,11572.83,2990.88,0.0,organic,2016,West
2019-10-06,1.23,16589.99,203.24,363.77,0.0,16022.98,15890.67,132.31,0.0,organic,2019,Harrisburg/Scranton
2018-11-11,1.39,10438.23,295.54,1289.14,0.0,8853.55,5671.36,3182.19,0.0,organic,2018,Roanoke
2019-08-11,1.5,264536.91,92031.41,51692.69,6073.39,114739.42,85801.85,27048.87,1888.7,conventional,2019,Charlotte
2016-09-11,1.22,364052.46,84826.25,225724.26,197.17,53304.78,52152.39,1137.39,15.0,conventional,2016,Hartford/Springfield
2020-05-10,2.06,9686.0,1763.0,1735.0,7.0,6181.0,3579.0,2602.0,0.0,organic,2020,St. Louis
2018-04-15,1.28,568402.56,100780.2,165283.29,1339.08,300999.99,154786.47,145389.42,824.1,conventional,2018,Seattle
2015-09-20,1.02,29569086.56,9422275.27,13846044.56,1112405.42,5188361.31,3938274.51,1183732.08,66354.72,conventional,2015,Total U.S.
2019-08-25,1.56,1511322.66,41695.33,890334.54,101616.85,477675.94,307226.37,160730.97,9718.6,conventional,2019,New York
2020-06-28,1.17,140317.37,34915.46,7507.54,1332.35,96562.02,48933.36,32838.28,14790.38,conventional,2020,Boise
2020-08-16,1.04,4610055.05,1363210.91,948357.17,37088.66,2261398.31,1554091.86,597119.53,110186.92,conventional,2020,Midsouth
2016-08-21,1.44,58497.96,2904.27,37191.51,19.23,18382.95,17427.95,0.0,955.0,conventional,2016,Syracuse
2016-03-06,1.5,2873.92,1202.81,44.19,0.0,1626.92,1610.25,16.67,0.0,organic,2016,Tampa
2017-08-27,1.31,253876.89,4199.84,88697.4,645.63,160334.02,21251.16,138455.0,627.86,conventional,2017,Cincinnati/Dayton
2015-09-13,1.93,7465.69,18.38,687.37,0.0,6759.94,6759.94,0.0,0.0,organic,2015,Northern New England
2020-08-23,1.1,2431947.64,72823.52,1436557.5,14006.79,908559.83,604033.4,287251.2,17275.23,conventional,2020,New York
2015-11-22,1.29,223979.09,28451.14,77160.23,123.89,118243.83,2251.17,115992.66,0.0,organic,2015,West
2019-03-24,1.08,225927.39,9539.57,113176.82,304.72,102906.28,36203.37,66696.25,6.66,conventional,2019,Buffalo/Rochester
2018-06-10,1.21,301189.5,109239.05,83132.8,5789.42,103028.23,91734.68,11286.89,6.66,conventional,2018,Charlotte
2020-07-12,1.04,51081492.98,14418172.99,9424287.44,922494.66,26316384.15,16876196.39,8388109.49,1052078.27,conventional,2020,Total U.S.
2020-08-23,0.82,272837.09,97521.25,29018.24,42.73,146254.87,110469.96,32456.56,3328.35,conventional,2020,Roanoke
2017-11-26,1.91,11191.35,2030.64,2072.44,0.0,7088.27,7049.99,38.28,0.0,organic,2017,West Tex/New Mexico
2020-01-12,0.8,153618.29,47379.72,10750.19,218.51,95269.87,75156.83,20107.74,5.3,conventional,2020,Louisville
2017-05-14,1.62,610348.46,5152.68,448442.71,3462.02,153291.05,146852.13,6280.59,158.33,conventional,2017,Boston
2015-10-11,1.28,64489.17,1582.03,52677.92,105.32,10123.9,9866.27,257.63,0.0,conventional,2015,Albany
2016-08-14,0.94,5385035.37,3062124.27,1103047.73,21617.07,1198246.3,1034294.77,157809.8,6141.73,conventional,2016,South Central
2018-10-28,1.34,10660.2,222.87,1130.37,0.0,9306.96,5525.38,3781.58,0.0,organic,2018,Indianapolis
2017-10-08,2.15,3097.7,1.29,1195.97,0.0,1900.44,1173.79,726.65,0.0,organic,2017,Louisville
2016-01-03,1.27,90521.74,1511.68,61042.3,1389.95,26577.81,16737.31,9620.5,220.0,conventional,2016,Pittsburgh
2016-06-19,1.16,3304967.62,674982.83,1530425.54,230513.77,869045.48,750464.94,81187.92,37392.62,conventional,2016,Midsouth
2020-03-29,1.28,370128.61,158243.44,57413.81,2309.69,152161.67,116859.36,35277.87,24.44,conventional,2020,Charlotte
2015-11-22,1.57,67773.07,8031.45,52934.16,0.0,6807.46,3107.27,3700.19,0.0,organic,2015,Great Lakes
2016-11-20,1.1,4944373.81,2005353.24,913021.63,105452.1,1920546.84,1357080.6,562175.85,1290.39,conventional,2016,West
2020-02-09,1.45,7629.47,16.45,1352.07,0.0,6260.95,1657.25,4603.7,0.0,organic,2020,Nashville
2018-10-07,1.95,47840.81,333.03,16351.79,0.0,31155.99,31155.99,0.0,0.0,organic,2018,Chicago
2016-01-17,1.52,25573.57,777.31,24636.26,0.0,160.0,160.0,0.0,0.0,organic,2016,Chicago
2020-01-12,1.02,2316308.22,939605.26,462153.93,19078.03,895471.0,667953.94,169857.6,57659.46,conventional,2020,Plains
2018-04-15,0.87,321769.25,87293.64,31329.39,3629.68,199516.54,171804.12,26862.1,850.32,conventional,2018,Columbus
2016-08-28,1.59,287629.57,3266.96,209240.07,277.62,74844.92,72124.66,1646.84,1073.42,conventional,2016,Hartford/Springfield
2020-05-10,0.97,365034.75,131660.28,18240.6,2576.26,212557.61,200831.05,10254.84,1471.72,conventional,2020,Columbus
2016-10-09,1.51,9599.33,1003.35,103.31,0.0,8492.67,7951.79,540.88,0.0,organic,2016,Pittsburgh
2019-10-27,0.81,24846.12,524.51,825.07,0.0,23496.54,23171.75,324.79,0.0,organic,2019,Columbus
2015-11-22,1.12,56013.43,17535.51,21806.06,2671.75,14000.11,14000.11,0.0,0.0,conventional,2015,Spokane
2019-04-14,1.13,684515.95,77511.83,224671.84,24466.01,357866.27,195522.62,161939.53,404.12,conventional,2019,Portland
2019-12-15,0.91,4708953.98,1852873.68,168212.33,13920.29,2673947.68,1165078.73,1499421.89,9447.06,conventional,2019,Southeast
2017-11-12,1.28,3422495.0,1947873.0,312578.0,12862.0,1149182.0,818630.0,314965.0,15586.0,conventional,2017,Southeast
2020-08-30,0.93,521666.68,242264.74,89180.13,5487.92,184733.89,120865.87,63845.8,22.22,conventional,2020,Raleigh/Greensboro
2020-03-08,1.03,156156.46,7738.14,115974.31,113.97,32330.04,18802.68,12114.03,1413.33,conventional,2020,Albany
2016-01-31,1.47,19026.2,680.27,7178.2,385.24,10782.49,788.39,9994.1,0.0,organic,2016,Baltimore/Washington
2015-10-04,2.06,3480.18,337.52,1218.57,808.84,1115.25,1115.25,0.0,0.0,organic,2015,Charlotte
2018-04-15,0.85,1518465.11,657111.17,268724.46,8545.19,584084.29,293621.86,274685.74,15776.69,conventional,2018,Dallas/Ft. Worth
2018-04-22,1.73,127189.37,23932.92,48260.57,163.56,54832.32,54491.79,340.53,0.0,organic,2018,New York
2017-06-04,2.04,22924.67,12.27,1676.05,0.0,21236.35,19576.46,1659.89,0.0,organic,2017,Boston
2016-05-22,1.12,257598.79,40865.69,124677.68,182.79,91872.63,90017.38,775.25,1080.0,conventional,2016,Harrisburg/Scranton
2015-09-13,1.59,73043.2,1572.71,48468.73,134.33,22867.43,22421.87,445.56,0.0,conventional,2015,Buffalo/Rochester
2019-03-03,1.41,205282.97,2005.9,39229.11,322.71,163725.25,149183.01,14542.24,0.0,organic,2019,Midsouth
2016-07-10,1.49,4918.83,1223.55,28.48,0.0,3666.8,3616.8,50.0,0.0,organic,2016,Miami/Ft. Lauderdale
2020-09-06,1.69,41491.26,662.61,4353.4,6.56,36468.69,30992.62,5476.07,0.0,organic,2020,Baltimore/Washington
2019-12-08,1.38,1841656.32,39679.02,1275273.11,11337.52,514386.67,362202.99,147909.51,4274.17,conventional,2019,New York
2015-03-08,1.22,16026.95,1579.22,11705.02,0.0,2742.71,0.0,2742.71,0.0,organic,2015,Atlanta
2016-05-01,0.63,82585.83,32240.97,3928.02,0.0,46416.84,46257.9,140.79,18.15,conventional,2016,Boise
2020-06-14,1.1,5388208.0,1704123.0,1043712.0,28473.0,2611900.0,2006225.0,581945.0,23731.0,conventional,2020,Midsouth
2017-09-10,2.59,6984.87,1027.67,1970.77,0.0,3986.43,3968.34,18.09,0.0,organic,2017,Las Vegas
2016-05-15,1.22,474934.47,14393.49,313358.88,10279.83,136902.27,121275.31,15195.02,431.94,conventional,2016,Philadelphia
2015-09-13,1.94,5345.41,28.2,2870.92,683.44,1762.85,1762.85,0.0,0.0,organic,2015,Raleigh/Greensboro
2017-02-19,1.65,2104.05,11.28,403.6,0.0,1689.17,1166.92,522.25,0.0,organic,2017,Boise
2017-07-16,1.35,5140.46,0.0,165.11,0.0,4975.35,3013.25,1962.1,0.0,organic,2017,Syracuse
2018-12-02,1.42,30983.05,2207.0,2163.6,0.0,26612.45,26608.17,4.28,0.0,organic,2018,Philadelphia
2020-03-01,1.15,11590.04,18.63,991.01,0.0,10580.4,8132.54,2447.86,0.0,organic,2020,Roanoke
2019-12-15,1.6,15909.23,2610.94,2650.05,0.0,10648.24,10610.98,37.26,0.0,organic,2019,Sacramento
2016-04-24,1.22,2986.31,15.89,1609.69,0.0,1360.73,339.17,1021.56,0.0,organic,2016,Louisville
2018-06-03,1.32,26434.27,83.69,4304.4,59.16,21987.02,19334.38,2652.64,0.0,organic,2018,Richmond/Norfolk
2017-11-26,1.9,11541.99,31.69,2682.97,0.0,8827.33,8827.33,0.0,0.0,organic,2017,Hartford/Springfield
2017-10-29,1.44,68520.83,33724.32,2180.13,4757.31,27859.07,22077.2,5728.7,53.17,conventional,2017,Boise
2018-10-28,1.66,36451.87,791.96,11998.95,0.0,23660.96,2432.04,21221.06,7.86,organic,2018,Portland
2018-03-18,1.16,3944850.17,784915.67,952233.04,348177.94,1859523.52,1416662.42,381069.68,61791.42,conventional,2018,Great Lakes
2015-06-28,1.58,2550.15,15.62,2464.53,0.0,70.0,70.0,0.0,0.0,organic,2015,Boise
2015-11-08,1.03,164322.04,30860.74,54456.01,49282.25,29723.04,28076.04,1647.0,0.0,conventional,2015,Charlotte
2020-10-11,1.95,5925.55,875.93,1079.64,0.0,3969.98,3893.64,76.34,0.0,organic,2020,St. Louis
2019-05-12,1.23,301930.26,67869.4,31636.02,11010.46,191414.38,173217.79,18155.69,40.9,conventional,2019,Cincinnati/Dayton
2018-09-02,1.52,33454.74,8017.26,807.66,0.0,24629.82,21346.55,3283.27,0.0,organic,2018,Dallas/Ft. Worth
2015-06-28,0.94,2921148.91,2073077.35,419199.06,75759.53,353112.97,336537.82,13953.67,2621.48,conventional,2015,Los Angeles
2018-07-08,0.97,142520.42,22704.27,33493.36,74.79,86248.0,44028.94,41902.39,316.67,conventional,2018,Louisville
2017-05-07,1.53,5262336.16,305718.69,3009076.65,22448.52,1925092.3,1272105.9,640105.84,12880.56,conventional,2017,Northeast
2015-06-28,1.1,155972.38,3089.5,55014.27,9941.32,87927.29,80548.8,5044.35,2334.14,conventional,2015,Grand Rapids
2015-03-01,1.13,169556.49,4876.24,110740.95,14372.16,39567.14,22401.71,14728.68,2436.75,conventional,2015,Indianapolis
2016-06-19,0.7,129020.17,36119.41,6692.38,2.0,86206.38,86107.76,83.05,15.57,conventional,2016,Boise
2017-10-22,1.99,68637.55,7845.81,20466.32,0.0,40325.42,40286.28,39.14,0.0,organic,2017,Los Angeles
2016-06-05,0.85,939081.28,184534.9,326966.95,16485.85,411093.58,83337.89,327755.69,0.0,conventional,2016,Denver
2018-03-25,1.28,85839.98,40361.51,2026.94,9200.23,34251.3,24809.18,9434.29,7.83,conventional,2018,Boise
2018-10-21,1.29,4524469.31,239097.16,2897400.72,17083.75,1370887.68,1243374.39,127474.23,39.06,conventional,2018,Northeast
2016-12-04,1.96,7009.95,2315.4,3214.55,0.0,1480.0,1469.13,10.87,0.0,organic,2016,Phoenix/Tucson
2019-03-31,1.22,5105.34,133.73,184.94,0.0,4786.67,2131.05,2655.62,0.0,organic,2019,Syracuse
